"v_products_model";"v_status";"v_products_name_3";"v_products_description_3";"v_products_image";"v_products_price";"v_products_quantity";"v_products_weight";"v_categories_image_1";"v_categories_name_1_3";"v_categories_image_2";"v_categories_name_2_3";"v_manufacturers_name";"v_tax_class_title";"EOREOR"
17454;"Active";"BODY LUBE ACEITE DE MASAJE 1000 ML.";"<p>
	Aceite de masaje.<br />
	<br />
	Durante el masaje ayuda a regenerar la piel y su natural flexibilidad.<br />
	<br />
	Este aceite es suave sobre la piel, dermatol&oacute;gicamente probado, sin color, sin olor y sin grasas.<br />
	<br />
	Envase de 1.000 ml.</p>
";"products/BODY_LUBE_ACEITE_DE_MASAJE_1000_ML..jpg";"27.95";1;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites.jpg";"ACEITES";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17453;"Active";"BODY LUBE ACEITE DE MASAJE 500 ML.";"<p>
	Aceite de masaje.<br />
	<br />
	Durante el masaje ayuda a regenerar la piel y su natural flexibilidad.<br />
	<br />
	Este aceite es suave sobre la piel, dermatol&oacute;gicamente probado, sin color, sin olor y sin grasas.<br />
	<br />
	Envase de 500 ml.</p>
";"products/BODY_LUBE_ACEITE_DE_MASAJE_500_ML..jpg";"18.95";2;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites.jpg";"ACEITES";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17479;"Active";"FEMME FATAL ACEITE DE MASAJE VAINILLA Y ORO 100 ML";"<p>
	Femme Fatale sin duda, el lujo de la pasi&oacute;n.<br />
	<br />
	Sus generosos componentes favorecen y avivan la pasi&oacute;n. Los embriagantes perfumes hechizan la atm&oacute;sfera de la seducci&oacute;n. La clave del amor se encuentra en el sentido del tacto gracias a sus delicados aceites y emulsiones.</p>
<p>
	La fusi&oacute;n de los sentidos al m&aacute;s alto nivel: esto es lo que supone el producto Femme Fatale.<br />
	<br />
	Aceite para masajes Gold Vainilla.</p>
";"products/FEMME_FATAL_ACEITE_DE_MASAJE_VAINILLA_Y_ORO_100_ML.jpg";"22.95";8;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites.jpg";"ACEITES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17701;"Active";"ACEITE DE MASAJE EFECTO CALOR CAFE";"<p>
	Aceites para un masaje ardiente, con sabores extraordinarios.<br />
	<br />
	De la prestigiosa marca alemana JoyDivision, l&iacute;der en ventas de productos er&oacute;ticos en Alemania, estos aceites de efecto calor, te har&aacute;n disfrutar de unos placenteros masajes con tu pareja.<br />
	<br />
	Su incre&iacute;bles olores y sabores har&aacute;n de vuestros juegos un dulce placer...<br />
	<br />
	Sabor a Caf&eacute;.<br />
	<br />
	Envase de 150 ml.</p>
";"products/ACEITE_DE_MASAJE_EFECTO_CALOR_CAFE.jpg";"12.9";13;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites_comestibles.jpg";"ACEITES COMESTIBLES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17704;"Active";"ACEITE DE MASAJE EFECTO CALOR CARAMELO";"<p>
	Aceites para un masaje ardiente, con sabores extraordinarios.<br />
	<br />
	De la prestigiosa marca alemana JoyDivision, l&iacute;der en ventas de productos er&oacute;ticos en Alemania, estos aceites de efecto calor, te har&aacute;n disfrutar de unos placenteros masajes con tu pareja.<br />
	<br />
	Su incre&iacute;bles olores y sabores har&aacute;n de vuestros juegos un dulce placer...<br />
	<br />
	Sabor a Caramelo.<br />
	<br />
	Envase de 150 ml.</p>
";"products/ACEITE_DE_MASAJE_EFECTO_CALOR_CARAMELO.jpg";"12.9";21;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites_comestibles.jpg";"ACEITES COMESTIBLES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17702;"Active";"ACEITE DE MASAJE EFECTO CALOR CEREZA";"<p>
	Aceites para un masaje ardiente, con sabores extraordinarios.<br />
	<br />
	De la prestigiosa marca alemana JoyDivision, l&iacute;der en ventas de productos er&oacute;ticos en Alemania, estos aceites de efecto calor, te har&aacute;n disfrutar de unos placenteros masajes con tu pareja.<br />
	<br />
	Su incre&iacute;bles olores y sabores har&aacute;n de vuestros juegos un dulce placer...<br />
	<br />
	Sabor a Cereza.<br />
	<br />
	Envase de 150 ml.</p>
";"products/ACEITE_DE_MASAJE_EFECTO_CALOR_CEREZA.jpg";"12.9";26;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites_comestibles.jpg";"ACEITES COMESTIBLES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17705;"Active";"ACEITE DE MASAJE EFECTO CALOR CHOCOLATE BLANCO";"<p>
	Aceites para un masaje ardiente, con sabores extraordinarios.<br />
	<br />
	De la prestigiosa marca alemana JoyDivision, l&iacute;der en ventas de productos er&oacute;ticos en Alemania, estos aceites de efecto calor, te har&aacute;n disfrutar de unos placenteros masajes con tu pareja.<br />
	<br />
	Su incre&iacute;bles olores y sabores har&aacute;n de vuestros juegos un dulce placer...<br />
	<br />
	Sabor a Chocolate Blanco.<br />
	<br />
	Envase de 150 ml.</p>
";"products/ACEITE_DE_MASAJE_EFECTO_CALOR_CHOCOLATE_BLANCO.jpg";"12.9";12;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites_comestibles.jpg";"ACEITES COMESTIBLES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17703;"Active";"ACEITE DE MASAJE EFECTO CALOR FRESA";"<p>
	Aceites para un masaje ardiente, con sabores extraordinarios.<br />
	<br />
	De la prestigiosa marca alemana JoyDivision, l&iacute;der en ventas de productos er&oacute;ticos en Alemania, estos aceites de efecto calor, te har&aacute;n disfrutar de unos placenteros masajes con tu pareja.<br />
	<br />
	Su incre&iacute;bles olores y sabores har&aacute;n de vuestros juegos un dulce placer...<br />
	<br />
	Sabor a Fresa.<br />
	<br />
	Envase de 150 ml.</p>
";"products/ACEITE_DE_MASAJE_EFECTO_CALOR_FRESA.jpg";"12.9";25;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_aceites_comestibles.jpg";"ACEITES COMESTIBLES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17459;"Active";"CC GEL PARA DESPUES DE LA DEPILACION ZONA BIKINI";"<p>
	Suaviza y nutre la piel despu&eacute;s de la depilaci&oacute;n, especial para la zona del bikini.<br />
	<br />
	Relaja la piel y la refresca, tiene un efecto ligeramente desinfectante y pone fin al picor.<br />
	<br />
	Casi todas las mujeres se depilan con cera o usan aceite para eliminar los vellos.<br />
	<br />
	Nosotras estamos acostumbradas a hacerlo porque nos gusta sentirnos m&aacute;s seguras cuando tenemos la piel lisa y cuidada.<br />
	<br />
	CC After Depilation Gel Bikini contienen aceites naturales especialmente desarrolladas para nutrir la piel despu&eacute;s de una depilaci&oacute;n.<br />
	<br />
	El gel da una sensaci&oacute;n de limpieza y suavidad y les da una apariencia maravillosa y joven que te encantan.<br />
	<br />
	L&iacute;nea Cobeco Cosmetics.<br />
	<br />
	Envase de 50 ml.</p>
";"products/CC_GEL_PARA_DESPUES_DE_LA_DEPILACION_ZONA_BIKINI.jpg";"7.95";50;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_cuidado_del_cuerpo.jpg";"CUIDADO DEL CUERPO";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17690;"Active";"AQUAGLIDE LUBRICANTE 1000 ML";"<p>
	Gel lubricante que millones de veces ha demostrado su eficacia, es un lubricante medicinal de alt&iacute;sima calidad con excelentes propiedades deslizantes de larga duraci&oacute;n, id&oacute;neo tambi&eacute;n para el uso de juguetes er&oacute;ticos.<br />
	<br />
	Especialmente respetuoso con la piel (compatibilidad dermatol&oacute;gica y cl&iacute;nicamente testada), 100% compatible con preservativos, de pH &oacute;ptimo, soluble en agua y libre de grasas.<br />
	<br />
	No mancha. F&aacute;cil de eliminar.<br />
	<br />
	Incluye un pr&aacute;ctico dosificador.<br />
	<br />
	Ingredientes: Agua, Glicerina, Hidroxietil Celulosa, Metil-paraben.<br />
	<br />
	Envase de 1000 ml.</p>
";"products/AQUAGLIDE_LUBRICANTE_1000_ML.jpg";"37.35";9;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17695;"Active";"AQUAGLIDE LUBRICANTE 50 ML";"<p>
	Gel lubricante que millones de veces ha demostrado su eficacia, es un lubricante medicinal de alt&iacute;sima calidad con excelentes propiedades deslizantes de larga duraci&oacute;n, id&oacute;neo tambi&eacute;n para el uso de juguetes er&oacute;ticos.<br />
	<br />
	Especialmente respetuoso con la piel (compatibilidad dermatol&oacute;gica y cl&iacute;nicamente testada), 100% compatible con preservativos, de pH &oacute;ptimo, soluble en agua y libre de grasas.<br />
	<br />
	No mancha. F&aacute;cil de eliminar.<br />
	<br />
	Ingredientes: Agua, Glicerina, Hidroxietil Celulosa, Metil-paraben.<br />
	<br />
	Envase de 50 ml.</p>
";"products/AQUAGLIDE_LUBRICANTE_50_ML.jpg";"4.15";50;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17457;"Active";"BODY LUBE LUBRICANTE BASE AGUA 1000 ML.";"<p>
	Un lubricante basado en agua.<br />
	<br />
	Es sumamente apto para los masajes corporales y las relaciones sexuales. Se puede usar en combinaci&oacute;n con condones de l&aacute;tex.<br />
	<br />
	Dermatol&oacute;gicamente probado, sin aceite, sin color, sin olor y sabor neutro.<br />
	&nbsp;<br />
	Envase de 1.000 ml.</p>
";"products/BODY_LUBE_LUBRICANTE_BASE_AGUA_1000_ML..jpg";"27.85";5;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17458;"Active";"BODY LUBE LUBRICANTE BASE AGUA 500 ML.";"<p>
	Un lubricante basado en agua.<br />
	<br />
	Es sumamente apto para los masajes corporales y las relaciones sexuales. Se puede usar en combinaci&oacute;n con condones de l&aacute;tex.<br />
	<br />
	Dermatol&oacute;gicamente probado, sin aceite, sin color, sin olor y sabor neutro.<br />
	&nbsp;<br />
	Envase de 500 ml.</p>
";"products/BODY_LUBE_LUBRICANTE_BASE_AGUA_500_ML..jpg";"20.25";15;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17456;"Active";"BODY LUBE LUBRICANTE SILICONA 1000 ML.";"<p>
	Un lubricante de silicona.<br />
	<br />
	Es sumamente apto para los masajes corporales y las relaciones sexuales. Cuida alimenta y hace flexible la piel.<br />
	<br />
	Se puede usar en combinaci&oacute;n con condones de l&aacute;tex.<br />
	<br />
	Dermatol&oacute;gicamente probado, sin aceite ni grasa, sin color, sin olor y sabor neutro.<br />
	&nbsp;<br />
	Envase de 1.000 ml.</p>
";"products/BODY_LUBE_LUBRICANTE_SILICONA_1000_ML..jpg";"63.25";2;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17455;"Active";"BODY LUBE LUBRICANTE SILICONA 500 ML.";"<p>
	Es un lubricante de silicona.<br />
	<br />
	Es sumamente apto para los masajes corporales y las relaciones sexuales. Cuida alimenta y hace flexible la piel.<br />
	<br />
	Se puede usar en combinaci&oacute;n con condones de l&aacute;tex.<br />
	<br />
	Dermatol&oacute;gicamente probado, sin aceite ni grasa, sin color, sin olor y sabor neutro.<br />
	&nbsp;<br />
	Envase de 500 ml.</p>
";"products/BODY_LUBE_LUBRICANTE_SILICONA_500_ML..jpg";"39.25";1;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"COBECO PHARMA";"IVA (Normal)";"EOREOR"
17697;"Active";"LUBRICANTE SABOR COCTEL DAIQUIRY DE FRAMBUESA";"<p>
	Gel lubricante con sabor a coctel.<br />
	<br />
	M&aacute;s disfrute no puede dar ning&uacute;n otro coctel: placer para los sentidos servido sobre la piel desnuda.<br />
	<br />
	Con los cockteles de FUNglide se define nuevamente lo que es saber oler, sentir y conquistar.<br />
	<br />
	- Apropiado para el uso con preservativos.<br />
	- PH &oacute;ptimo y soluble en agua (libre de grasa).<br />
	- Dermatol&oacute;gicamente testado. Antial&eacute;rgico.<br />
	<br />
	Sabor a Coctel Daiquiri de Frambuesa.<br />
	<br />
	Envase de 120 ml.</p>
";"products/LUBRICANTE_SABOR_COCTEL_DAIQUIRY_DE_FRAMBUESA.jpg";"10.9";14;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17698;"Active";"LUBRICANTE SABOR COCTEL SEXO EN LA PLAYA";"<p>
	Gel lubricante con sabor a coctel.<br />
	<br />
	M&aacute;s disfrute no puede dar ning&uacute;n otro coctel: placer para los sentidos servido sobre la piel desnuda.<br />
	<br />
	Con los cockteles de FUNglide se define nuevamente lo que es saber oler, sentir y conquistar.<br />
	<br />
	- Apropiado para el uso con preservativos.<br />
	- PH &oacute;ptimo y soluble en agua (libre de grasa).<br />
	- Dermatol&oacute;gicamente testado. Antial&eacute;rgico.<br />
	<br />
	Sabor a Coctel Sex on the Beach.<br />
	<br />
	Envase de 120 ml.</p>
";"products/LUBRICANTE_SABOR_COCTEL_SEXO_EN_LA_PLAYA.jpg";"10.9";26;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17478;"Active";"MANS BEST LUBRICANTE ANAL 40 ML";"<p>
	El lubricante MAN`S BEST es una novedad de la prestigiosa marca alemana JOY DIVISION garant&iacute;a de calidad.<br />
	<br />
	Facilita extraordinariamente el placer deslizante en contacto con la piel, aunque est&aacute; pensado para la zona anal, es totalmente compatible con el uso vaginal.<br />
	<br />
	Con muy buena tolerancia en la piel (dermatol&oacute;gica y cl&iacute;nicamente probado).<br />
	<br />
	Totalmente compatible con el uso de preservativos.<br />
	<br />
	Envase de 40 ml.</p>
";"products/MANS_BEST_LUBRICANTE_ANAL_40_ML.jpg";"4.5";38;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17429;"Active";"PJUR WOMAN LUBRICANTE PARA JUGUETES 100 ML";"<p>
	Gel lubricante especial para juguetes.<br />
	<br />
	Pjur Woman Toy Lube ha sido dise&ntilde;ado especialmente para la utilizar con cualquier tipo de juguete.<br />
	<br />
	Tambi&eacute;n es compatible con condones de l&aacute;tex.<br />
	<br />
	Formulaci&oacute;n basada&nbsp; en agua de la m&aacute;xima calidad, composici&oacute;n singular. Sin aceites ni grasa. sin perfumes, no altera el sabor ni el olor.<br />
	<br />
	De rendimiento muy grande.<br />
	<br />
	Adecuado y recomendado para el uso diario.<br />
	<br />
	Disfruta de la singular sensaci&oacute;n de PJUR.<br />
	<br />
	Envase de 100 ml.</p>
";"products/PJUR_WOMAN_LUBRICANTE_PARA_JUGUETES_100_ML.jpg";"16.95";5;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"PJUR";"IVA (Normal)";"EOREOR"
17693;"Active";"SUPER RUTSCHER LUBRICANTE 200 ML";"<p>
	Es un nuevo gel deslizante desarrollado para una penetraci&oacute;n placentera y m&aacute;s gozosa durante el acto sexual.<br />
	<br />
	Super Rutscher posee &oacute;ptimas propiedades duraderas y es apto 100% para condones.<br />
	<br />
	Probado dermatol&oacute;gicamente y cl&iacute;nicamente.<br />
	<br />
	PH &oacute;ptimo. Impermeable (sin grasas). Olor y sabor neutros.<br />
	<br />
	Puede utilizarse en largos periodos de tiempo sin problemas.<br />
	<br />
	Envase de 200 ml.</p>
";"products/SUPER_RUTSCHER_LUBRICANTE_200_ML.jpg";"9.1";5;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17691;"Active";"THATS ALL YOU NEED LUBRICANTE 100 ML";"<p>
	Es un lubricante medicinal de silicona de muy alta calidad, particularmente para relaciones anales y apropiado perfectamente para relaciones vaginales, con caracter&iacute;sticas lubricantes optimas.<br />
	<br />
	Es apropiado para uso con preservativos, libre de aceites, grasas y medios de conservaci&oacute;n y tolerado excelentemente por la piel, comprobado en ensayos dermatol&oacute;gicos y cl&iacute;nicos.<br />
	<br />
	Alta durabilidad.<br />
	<br />
	Envase de 100 ml.</p>
";"products/THATS_ALL_YOU_NEED_LUBRICANTE_100_ML.jpg";"14.9";13;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17692;"Active";"THATS ALL YOU NEED LUBRICANTE 20 ML";"<p>
	Es un lubricante medicinal de silicona de muy alta calidad, particularmente para relaciones anales y apropiado perfectamente para relaciones vaginales, con caracter&iacute;sticas lubricantes optimas.<br />
	<br />
	Es apropiado para uso con preservativos, libre de aceites, grasas y medios de conservaci&oacute;n y tolerado excelentemente por la piel, comprobado en ensayos dermatol&oacute;gicos y cl&iacute;nicos.<br />
	<br />
	Alta durabilidad.<br />
	<br />
	Envase de 20 ml.</p>
";"products/THATS_ALL_YOU_NEED_LUBRICANTE_20_ML.jpg";"4.9";25;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17485;"Active";"WONDERGLIDE LUBRICANTE DE SABOR 200 ML";"<p>
	El lubricante Wonder Glide es fuente de diversi&oacute;n en todo tipo de jolgorio, imprescindible para los mas placenteros deslizamientos corporales.<br />
	<br />
	Con exquisito sabor y aroma a pl&aacute;tano.<br />
	<br />
	Compatible con el uso de condones.<br />
	<br />
	Totalmente inofensivo para la piel. &Iacute;ndice de pH-&oacute;ptimo y soluble al agua.<br />
	<br />
	Es un producto de la prestigiosa marca alemana JOY DIVISION garant&iacute;a de calidad.</p>
<p>
	Envase de 200 ml.</p>
";"products/WONDERGLIDE_LUBRICANTE_DE_SABOR_200_ML.jpg";"9.1";49;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_lubricante.jpg";"LUBRICANTES";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17650;"Active";"AQUAGLIDE LUBRICANTE 1 MONODOSIS";"<p>
	Gel lubricante que millones de veces ha demostrado su eficacia, es un lubricante medicinal de alt&iacute;sima calidad con excelentes propiedades deslizantes de larga duraci&oacute;n, id&oacute;neo tambi&eacute;n para el uso de juguetes er&oacute;ticos.<br />
	<br />
	Especialmente respetuoso con la piel (compatibilidad dermatol&oacute;gica y cl&iacute;nicamente testada), 100% compatible con preservativos, de pH &oacute;ptimo, soluble en agua y libre de grasas.<br />
	<br />
	No mancha. F&aacute;cil de eliminar.<br />
	<br />
	Ingredientes: Agua, Glicerina, Hidroxietil Celulosa, Metil-paraben.<br />
	<br />
	Sobre con 1 monodosis.</p>
";"products/AQUAGLIDE_LUBRICANTE_1_MONODOSIS.jpg";"0.25";50;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_monodosis.jpg";"MONODOSIS";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17694;"Active";"AQUAGLIDE LUBRICANTE 6 MONODOSIS";"<p>
	Gel lubricante que millones de veces ha demostrado su eficacia, es un lubricante medicinal de alt&iacute;sima calidad con excelentes propiedades deslizantes de larga duraci&oacute;n, id&oacute;neo tambi&eacute;n para el uso de juguetes er&oacute;ticos.<br />
	<br />
	Especialmente respetuoso con la piel (compatibilidad dermatol&oacute;gica y cl&iacute;nicamente testada), 100% compatible con preservativos, de pH &oacute;ptimo, soluble en agua y libre de grasas.<br />
	<br />
	No mancha. F&aacute;cil de eliminar.<br />
	<br />
	Ingredientes: Agua, Glicerina, Hidroxietil Celulosa, Metil-paraben.<br />
	<br />
	Caja con 6 monodosis.</p>
";"products/AQUAGLIDE_LUBRICANTE_6_MONODOSIS.jpg";"2.9";19;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_monodosis.jpg";"MONODOSIS";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17486;"Active";"FEMME FATAL VELA DE MASAJE 125 ML";"<p>
	Combina la suavidad de un dulce masaje con un ambiente &iacute;ntimo y sensual.<br />
	<br />
	Esta vela de masaje Femme Fatal encender&aacute; tus sentidos con los aromas sensuales y te deleitar&aacute; adem&aacute;s con un c&aacute;lido aceite para masajear a tu pareja.<br />
	<br />
	Sus generosos componentes seducen y favorecen la pasi&oacute;n. Los embriagadores perfumes hechizan la atmosfera de la seducci&oacute;n. La clave del amor se encuentra en el sentido del tacto gracias a sus delicados aceites i emulsiones.<br />
	<br />
	Enciende la mecha de la vela y deja que arda durante 20 minutos, luego vierte la cera caliente y derretida encima de la piel y deja que tus manos hagan el resto...<br />
	<br />
	Fragancia Vainilla.<br />
	<br />
	Contenido 125 ml.</p>
";"products/FEMME_FATAL_VELA_DE_MASAJE_125_ML.jpg";"17.95";6;"0.5";;"ACEITES Y LUBRICANTES";"categorias/aceites_y_lubricantes/categoria_velas_eroticas.jpg";"VELAS EROTICAS";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17461;"Active";"COOLMANN POTENCIA MASCULINA FLATPACK";"<p>
	Un complemento alimenticio que estimula los puntos er&oacute;ticos y fomenta la potencia. Da m&aacute;s energ&iacute;a sexual y mejora la actividad.<br />
	<br />
	&iquest;Quieres mejorar tu potencia pero prefieres que sea de una manera saludable? coolMann Male Potency Tabs estimula tu pulso sexual y fortalece tu potencia de manera natural. No solo sentir&aacute;s una adici&oacute;n de tu fuerza sexual, tambi&eacute;n te sentir&aacute;s cada d&iacute;a m&aacute;s vital.<br />
	<br />
	Nuevo envase FlatPak de 60 c&aacute;psulas.</p>
";"products/COOLMANN_POTENCIA_MASCULINA_FLATPACK.jpg";"35.65";1;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_capsulas.jpg";"CAPSULAS";"COBECO PHARMA";"IVA (Reducido)";"EOREOR"
17689;"Active";"EROPHARM PENISEX CAPSULAS ESTIMULANTES HOMBRE Y MUJER";"<p>
	Representa la calidad desde hace m&aacute;s de 30 a&ntilde;os.<br />
	<br />
	Es un estimulante del vigor sexual para hombre y mujer.<br />
	<br />
	Entre otros ingredientes contiene L-Arginina y Guaran&aacute;.<br />
	<br />
	Se recomienda una toma de 3 c&aacute;psulas por d&iacute;a, durante un per&iacute;odo prolongado, lo que puede hacer verdaderas maravillas.<br />
	<br />
	Caja de 32 c&aacute;psulas.</p>
";"products/EROPHARM_PENISEX_CAPSULAS_ESTIMULANTES_HOMBRE_Y_MUJER.jpg";"13.9";39;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_capsulas.jpg";"CAPSULAS";"EROPHARM";"IVA (Reducido)";"EOREOR"
17686;"Active";"EROPHARM SEX ENERGETUKUM GENERACION 50+ CAPSULAS";"<p>
	Es un suplemento nutricional para una sexualidad completa.<br />
	<br />
	Una mezcla estudiada de vitaminas y minerales, que incluye los componentes naturales que potencian las capacidades sexuales.<br />
	<br />
	Este complemento para la sexualidad est&aacute; indicado para aumentar el deseo o la potencia sexual de forma natural, contiene todo lo necesario para conseguir la energ&iacute;a y vitalidad necesarias para desarrollar una sexualidad saludable.<br />
	<br />
	El complemento vitam&iacute;nico Sex Energetikum Generation 50 Plus contiene algunas vitaminas y alimentos que tienen un efecto potenciador tanto para la erecci&oacute;n del pene, como para aumentar la libido en hombres y mujeres de forma natural.<br />
	<br />
	Dosis recomendada: 3 c&aacute;psulas diarias con la bebida.<br />
	<br />
	Caja de 32 c&aacute;psulas.</p>
";"products/EROPHARM_SEX_ENERGETUKUM_GENERACION_50+_CAPSULAS.jpg";"14.9";11;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_capsulas.jpg";"CAPSULAS";"EROPHARM";"IVA (Reducido)";"EOREOR"
17464;"Active";"ROCK HARD ERECCION DURADERA FLATPACK";"<p>
	Para un pene m&aacute;s largo y una erecci&oacute;n m&aacute;s duradera.<br />
	<br />
	Haz lo que miles de hombres ya han hecho. Prueba Rock Hard para agrandar tu pene.<br />
	<br />
	Tu pene crecer&aacute; mientras duermas. El tejido de tu pene se llenar&aacute; y despertar&aacute;s con un pene m&aacute;s grande. No solo m&aacute;s grueso pero tambi&eacute;n m&aacute;s largo.<br />
	<br />
	Rock Hard tambi&eacute;n consigue una erecci&oacute;n m&aacute;s duradera.<br />
	<br />
	&iexcl;Estimula el crecimiento de tu pene ya!.<br />
	<br />
	Nuevo envase FlatPack de 30 c&aacute;psulas.</p>
";"products/ROCK_HARD_ERECCION_DURADERA_FLATPACK.jpg";"19.05";12;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_capsulas.jpg";"CAPSULAS";"COBECO PHARMA";"IVA (Reducido)";"EOREOR"
17680;"Active";"EROPHARM STIMAX GEL ESTIMULANTE FEMENINO";"<p>
	Es un gel estimulante que se aplica en el cl&iacute;toris y ayuda a disfrutar de una sexualidad plena y satisfactoria.<br />
	<br />
	Con sus extractos vegetales de alta calidad, Estimula el riego sangu&iacute;neo en la zona genital pudiendo aumentar positivamente la sensaci&oacute;n de placer.<br />
	<br />
	- Compatible con el uso de preservativos.<br />
	- De pH &oacute;ptimo, soluble en agua y libre de grasas.<br />
	<br />
	Envase de 15 ml.</p>
";"products/EROPHARM_STIMAX_GEL_ESTIMULANTE_FEMENINO.jpg";"12.5";8;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_cremas_femeninas.jpg";"CREMAS FEMENINAS";"EROPHARM";"IVA (Normal)";"EOREOR"
17685;"Active";"EROPHARM  SEX ENERGETUKUM GENERACION 50+ CREMA";"<p>
	Esta crema brinda apoyos fisiol&oacute;gicos para una sexualidad satisfecha.<br />
	<br />
	Al aplicar la crema se cuida y estimula el &oacute;rgano sexual masculino. Un masaje con la crema favorece de uma manera natural la potencia sexual del hombre y gracias a la combinaci&oacute;n con los ingredientes de primera calidad como son los extractos de damiana y de ginseng, puede hacer mas duradera la capacidad en el juego er&oacute;tico.<br />
	<br />
	- Estimula la circulaci&oacute;n sangu&iacute;nea en la regi&oacute;n genital.<br />
	- Mejora la capacidad de regeneraci&oacute;n.<br />
	<br />
	Envase de 40 ml.</p>
";"products/EROPHARM__SEX_ENERGETUKUM_GENERACION_50+_CREMA.jpg";"13.5";9;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_cremas_vigorizantes.jpg";"CREMAS VIGORIZANTES";"EROPHARM";"IVA (Normal)";"EOREOR"
